RequirementID,MajorID,Credits,CourseID
3868,Mechanical Engineering,3,CEE416
3869,Mechanical Engineering,4,CEE417
3870,Mechanical Engineering,3,CEE418
3871,Mechanical Engineering,3,CEE420
3872,Mechanical Engineering,3,CEE421
3873,Mechanical Engineering,3,CEE422
3874,Mechanical Engineering,3,CEE434
3875,Mechanical Engineering,3,CEE437
3876,Mechanical Engineering,3,CEE438
3877,Mechanical Engineering,4,CEE440
3878,Mechanical Engineering,4,CEE442
3879,Mechanical Engineering,4,CEE443
3880,Mechanical Engineering,4,CEE444
3881,Mechanical Engineering,4,CEE447
3882,Mechanical Engineering,3,CEE449
3883,Mechanical Engineering,3,CEE450
3884,Mechanical Engineering,3,CEE451
3885,Mechanical Engineering,3,CEE452
3886,Mechanical Engineering,4,CEE453
3887,Mechanical Engineering,3,CEE457
3888,Mechanical Engineering,4,CEE458
3889,Mechanical Engineering,3,CEE460
3890,Mechanical Engineering,3,CEE461
3891,Mechanical Engineering,3,CEE462
3892,Mechanical Engineering,3,CEE463
3893,Mechanical Engineering,3,CEE465
3894,Mechanical Engineering,3,CEE467
3895,Mechanical Engineering,3,CEE468
3896,Mechanical Engineering,3,CEE469
3897,Mechanical Engineering,4,CEE470
3898,Mechanical Engineering,3,CEE471
3899,Mechanical Engineering,3,CEE472
3900,Mechanical Engineering,4,CEE483
3901,Mechanical Engineering,3,CEE484
3902,Mechanical Engineering,3,CEE491
3903,Mechanical Engineering,1,CEE497
3904,Mechanical Engineering,1,CEE498
3905,Mechanical Engineering,4,CHBE422
3906,Mechanical Engineering,3,CHBE424
3907,Mechanical Engineering,3,CHBE451
3908,Mechanical Engineering,3,CHBE452
3909,Mechanical Engineering,2,CHBE453
3910,Mechanical Engineering,3,CHBE456
3911,Mechanical Engineering,3,CHBE471
3912,Mechanical Engineering,3,CHBE472
3913,Mechanical Engineering,3,CHBE473
3914,Mechanical Engineering,3,CHBE474
3915,Mechanical Engineering,3,CHBE475
3916,Mechanical Engineering,3,CHBE476
3917,Mechanical Engineering,3,CHEM232
3918,Mechanical Engineering,2,CHEM233
3919,Mechanical Engineering,4,CHEM236
3920,Mechanical Engineering,2,CHEM237
3921,Mechanical Engineering,3,CHEM312
3922,Mechanical Engineering,2,CHEM315
3923,Mechanical Engineering,3,CHEM317
3924,Mechanical Engineering,4,CHEM332
3925,Mechanical Engineering,2,CHEM420
3926,Mechanical Engineering,3,CHEM436
3927,Mechanical Engineering,3,CHEM437
3928,Mechanical Engineering,4,CHEM440
3929,Mechanical Engineering,4,CHEM442
3930,Mechanical Engineering,4,CHEM444
3931,Mechanical Engineering,2,CHEM445
3932,Mechanical Engineering,2,CHEM447
3933,Mechanical Engineering,3,CHEM460
3934,Mechanical Engineering,3,CHEM472
3935,Mechanical Engineering,3,CHEM480
3936,Mechanical Engineering,3,CHEM482
3937,Mechanical Engineering,4,CHEM483
3938,Mechanical Engineering,3,CHEM488
3939,Mechanical Engineering,1,CHEM497
3940,Mechanical Engineering,4,CS225
3941,Mechanical Engineering,4,CS233
3942,Mechanical Engineering,3,CS242
3943,Mechanical Engineering,4,CS341
3944,Mechanical Engineering,3,CS357
3945,Mechanical Engineering,4,CS374
3946,Mechanical Engineering,3,CS410
3947,Mechanical Engineering,3,CS411
3948,Mechanical Engineering,3,CS412
3949,Mechanical Engineering,3,CS413
3950,Mechanical Engineering,3,CS414
3951,Mechanical Engineering,3,CS418
3952,Mechanical Engineering,3,CS419
3953,Mechanical Engineering,3,CS420
3954,Mechanical Engineering,3,CS421
3955,Mechanical Engineering,3,CS422
3956,Mechanical Engineering,3,CS423
3957,Mechanical Engineering,3,CS424
3958,Mechanical Engineering,3,CS425
3959,Mechanical Engineering,3,CS426
3960,Mechanical Engineering,3,CS427
3961,Mechanical Engineering,3,CS428
3962,Mechanical Engineering,3,CS429
3963,Mechanical Engineering,3,CS431
3964,Mechanical Engineering,3,CS433
3965,Mechanical Engineering,3,CS436
3966,Mechanical Engineering,3,CS438
3967,Mechanical Engineering,3,CS439
3968,Mechanical Engineering,3,CS440
3969,Mechanical Engineering,3,CS445
3970,Mechanical Engineering,3,CS446
3971,Mechanical Engineering,3,CS447
3972,Mechanical Engineering,3,CS450
3973,Mechanical Engineering,3,CS460
3974,Mechanical Engineering,4,CS461
3975,Mechanical Engineering,3,CS463
3976,Mechanical Engineering,4,CS465
3977,Mechanical Engineering,3,CS466
3978,Mechanical Engineering,3,CS467
3979,Mechanical Engineering,3,CS468
3980,Mechanical Engineering,4,CS473
3981,Mechanical Engineering,3,CS475
3982,Mechanical Engineering,3,CS476
3983,Mechanical Engineering,3,CS477
3984,Mechanical Engineering,3,CS481
3985,Mechanical Engineering,4,CS483
3986,Mechanical Engineering,3,CS484
3987,Mechanical Engineering,1,CS498
3988,Mechanical Engineering,3,CSE401
3989,Mechanical Engineering,3,CSE402
3990,Mechanical Engineering,2,CSE412
3991,Mechanical Engineering,3,CSE441
3992,Mechanical Engineering,3,CSE450
3993,Mechanical Engineering,3,CSE451
3994,Mechanical Engineering,3,CSE461
3995,Mechanical Engineering,3,ECE329
3996,Mechanical Engineering,3,ECE330
3997,Mechanical Engineering,3,ECE333
3998,Mechanical Engineering,3,ECE340
3999,Mechanical Engineering,3,ECE342
4000,Mechanical Engineering,1,ECE343
4001,Mechanical Engineering,3,ECE380
4002,Mechanical Engineering,3,ECE385
4003,Mechanical Engineering,2,ECE395
4004,Mechanical Engineering,4,ECE401
4005,Mechanical Engineering,3,ECE402
4006,Mechanical Engineering,3,ECE403
4007,Mechanical Engineering,4,ECE408
4008,Mechanical Engineering,4,ECE411
4009,Mechanical Engineering,3,ECE414
4010,Mechanical Engineering,2,ECE415
4011,Mechanical Engineering,3,ECE416
4012,Mechanical Engineering,4,ECE417
4013,Mechanical Engineering,4,ECE418
4014,Mechanical Engineering,3,ECE419
4015,Mechanical Engineering,2,ECE420
4016,Mechanical Engineering,4,ECE422
4017,Mechanical Engineering,3,ECE424
4018,Mechanical Engineering,3,ECE425
4019,Mechanical Engineering,3,ECE428
4020,Mechanical Engineering,4,ECE431
4021,Mechanical Engineering,3,ECE435
4022,Mechanical Engineering,3,ECE437
4023,Mechanical Engineering,3,ECE438
4024,Mechanical Engineering,3,ECE439
4025,Mechanical Engineering,3,ECE441
4026,Mechanical Engineering,4,ECE444
4027,Mechanical Engineering,3,ECE447
4028,Mechanical Engineering,3,ECE448
4029,Mechanical Engineering,3,ECE451
4030,Mechanical Engineering,3,ECE452
4031,Mechanical Engineering,4,ECE453
4032,Mechanical Engineering,3,ECE454
4033,Mechanical Engineering,3,ECE455
4034,Mechanical Engineering,4,ECE456
4035,Mechanical Engineering,3,ECE457
4036,Mechanical Engineering,3,ECE458
4037,Mechanical Engineering,3,ECE459
4038,Mechanical Engineering,4,ECE460
4039,Mechanical Engineering,3,ECE462
4040,Mechanical Engineering,2,ECE463
4041,Mechanical Engineering,3,ECE464
4042,Mechanical Engineering,3,ECE465
4043,Mechanical Engineering,1,ECE466
4044,Mechanical Engineering,3,ECE467
4045,Mechanical Engineering,3,ECE468
4046,Mechanical Engineering,2,ECE469
4047,Mechanical Engineering,4,ECE470
4048,Mechanical Engineering,3,ECE472
4049,Mechanical Engineering,3,ECE473
4050,Mechanical Engineering,3,ECE476
4051,Mechanical Engineering,3,ECE478
4052,Mechanical Engineering,3,ECE480
4053,Mechanical Engineering,4,ECE481
4054,Mechanical Engineering,3,ECE482
4055,Mechanical Engineering,3,ECE483
4056,Mechanical Engineering,4,ECE486
4057,Mechanical Engineering,3,ECE487
4058,Mechanical Engineering,3,ECE488
4059,Mechanical Engineering,4,ECE489
4060,Mechanical Engineering,3,ECE490
4061,Mechanical Engineering,3,ECE491
4062,Mechanical Engineering,3,ECE492
4063,Mechanical Engineering,3,ECE493
4064,Mechanical Engineering,3,ECE495
4065,Mechanical Engineering,4,ECE498
4066,Mechanical Engineering,3,ECON302
4067,Mechanical Engineering,3,IE310
4068,Mechanical Engineering,1,IE311
4069,Mechanical Engineering,3,IE330
4070,Mechanical Engineering,4,IE340
4071,Mechanical Engineering,3,IE360
4072,Mechanical Engineering,3,IE410
4073,Mechanical Engineering,3,IE411
4074,Mechanical Engineering,3,IE412
4075,Mechanical Engineering,3,IE413
4076,Mechanical Engineering,3,IE420
4077,Mechanical Engineering,3,IE430
4078,Mechanical Engineering,3,IE431
4079,Mechanical Engineering,3,IE445
4080,Mechanical Engineering,1,IE497
4081,Mechanical Engineering,1,IE498
4082,Mechanical Engineering,3,MATH347
4083,Mechanical Engineering,3,MATH357
4084,Mechanical Engineering,3,MATH403
4085,Mechanical Engineering,3,MATH412
4086,Mechanical Engineering,3,MATH413
4087,Mechanical Engineering,3,MATH414
4088,Mechanical Engineering,3,MATH417
4089,Mechanical Engineering,3,MATH418
4090,Mechanical Engineering,3,MATH423
4091,Mechanical Engineering,3,MATH424
4092,Mechanical Engineering,3,MATH425
4093,Mechanical Engineering,3,MATH427
4094,Mechanical Engineering,3,MATH428
4095,Mechanical Engineering,3,MATH432
4096,Mechanical Engineering,3,MATH442
4097,Mechanical Engineering,3,MATH444
4098,Mechanical Engineering,3,MATH446
4099,Mechanical Engineering,3,MATH447
4100,Mechanical Engineering,3,MATH448
4101,Mechanical Engineering,3,MATH450
4102,Mechanical Engineering,3,MATH453
4103,Mechanical Engineering,3,MATH464
4104,Mechanical Engineering,4,MATH473
4105,Mechanical Engineering,3,MATH475
4106,Mechanical Engineering,3,MATH481
4107,Mechanical Engineering,3,MATH482
4108,Mechanical Engineering,3,MATH484
4109,Mechanical Engineering,3,MATH487
4110,Mechanical Engineering,3,MATH489
4111,Mechanical Engineering,1,MATH490
4112,Mechanical Engineering,1,MATH492
4113,Mechanical Engineering,3,MCB401
4114,Mechanical Engineering,3,MCB402
4115,Mechanical Engineering,3,MCB450
4116,Mechanical Engineering,1,MCB493
4117,Mechanical Engineering,3,MSE304
4118,Mechanical Engineering,3,MSE307
4119,Mechanical Engineering,3,MSE308
4120,Mechanical Engineering,3,MSE401
4121,Mechanical Engineering,3,MSE402
4122,Mechanical Engineering,3,MSE403
4123,Mechanical Engineering,3,MSE405
4124,Mechanical Engineering,3,MSE406
4125,Mechanical Engineering,3,MSE420
4126,Mechanical Engineering,3,MSE421
4127,Mechanical Engineering,3,MSE422
4128,Mechanical Engineering,3,MSE440
4129,Mechanical Engineering,3,MSE441
4130,Mechanical Engineering,3,MSE443
4131,Mechanical Engineering,3,MSE450
4132,Mechanical Engineering,3,MSE453
4133,Mechanical Engineering,3,MSE455
4134,Mechanical Engineering,3,MSE456
4135,Mechanical Engineering,3,MSE457
4136,Mechanical Engineering,3,MSE458
4137,Mechanical Engineering,3,MSE460
4138,Mechanical Engineering,3,MSE461
4139,Mechanical Engineering,3,MSE466
4140,Mechanical Engineering,3,MSE470
4141,Mechanical Engineering,3,MSE473
4142,Mechanical Engineering,3,MSE474
4143,Mechanical Engineering,3,MSE480
4144,Mechanical Engineering,3,MSE481
4145,Mechanical Engineering,3,MSE485
4146,Mechanical Engineering,3,MSE487
4147,Mechanical Engineering,3,MSE488
4148,Mechanical Engineering,3,MSE489
4149,Mechanical Engineering,1,MSE497
4150,Mechanical Engineering,1,MSE498
4151,Mechanical Engineering,3,NPRE330
4152,Mechanical Engineering,3,NPRE402
4153,Mechanical Engineering,3,NPRE412
4154,Mechanical Engineering,3,NPRE421
4155,Mechanical Engineering,2,NPRE423
4156,Mechanical Engineering,3,NPRE429
4157,Mechanical Engineering,3,NPRE435
4158,Mechanical Engineering,4,NPRE441
4159,Mechanical Engineering,3,NPRE442
4160,Mechanical Engineering,4,NPRE448
4161,Mechanical Engineering,3,NPRE451
4162,Mechanical Engineering,4,NPRE455
4163,Mechanical Engineering,3,NPRE457
4164,Mechanical Engineering,3,NPRE461
4165,Mechanical Engineering,3,NPRE470
4166,Mechanical Engineering,3,NPRE475
4167,Mechanical Engineering,1,NPRE498
4168,Mechanical Engineering,3,PHYS330
4169,Mechanical Engineering,3,PHYS401
4170,Mechanical Engineering,3,PHYS402
4171,Mechanical Engineering,4,PHYS403
4172,Mechanical Engineering,4,PHYS404
4173,Mechanical Engineering,4,PHYS406
4174,Mechanical Engineering,4,PHYS427
4175,Mechanical Engineering,3,PHYS435
4176,Mechanical Engineering,3,PHYS436
4177,Mechanical Engineering,4,PHYS460
4178,Mechanical Engineering,3,PHYS466
4179,Mechanical Engineering,4,PHYS470
4180,Mechanical Engineering,3,PHYS475
4181,Mechanical Engineering,3,PHYS485
4182,Mechanical Engineering,4,PHYS486
4183,Mechanical Engineering,4,PHYS487
4184,Mechanical Engineering,3,PHYS496
4185,Mechanical Engineering,1,PHYS497
4186,Mechanical Engineering,1,PHYS498
4187,Mechanical Engineering,3,SE400
4188,Mechanical Engineering,3,SE402
4189,Mechanical Engineering,3,SE411
4190,Mechanical Engineering,3,SE412
4191,Mechanical Engineering,3,SE413
4192,Mechanical Engineering,4,SE420
4193,Mechanical Engineering,4,SE422
4194,Mechanical Engineering,3,SE423
4195,Mechanical Engineering,3,SE424
4196,Mechanical Engineering,3,SE450
4197,Mechanical Engineering,4,SE497
4198,Mechanical Engineering,1,SE498
4199,Mechanical Engineering,4,STAT409
4200,Mechanical Engineering,3,STAT410
4201,Mechanical Engineering,3,STAT420
4202,Mechanical Engineering,3,STAT424
4203,Mechanical Engineering,3,STAT425
4204,Mechanical Engineering,3,STAT426
4205,Mechanical Engineering,3,STAT428
4206,Mechanical Engineering,3,STAT429
4207,Mechanical Engineering,3,STAT430
4208,Mechanical Engineering,3,STAT440
4209,Mechanical Engineering,3,STAT443
4210,Mechanical Engineering,4,STAT448
4211,Mechanical Engineering,3,STAT480
4212,Mechanical Engineering,3,TE461
4213,Mechanical Engineering,3,TMGT460
4214,Mechanical Engineering,4,TMGT461
4215,Media & Cinema Studies,3,MACS101
4216,Media & Cinema Studies,3,MACS361
4217,Media & Cinema Studies,3,MACS261
4218,Media & Cinema Studies,3,MACS262
4219,Media & Cinema Studies,3,MACS350
4220,Media & Cinema Studies,3,MACS150
4221,Media & Cinema Studies,3,MACS205
4222,Media & Cinema Studies,3,MACS260
4223,Media & Cinema Studies,3,MACS320
4224,Media & Cinema Studies,3,MACS326
4225,Media & Cinema Studies,3,MACS356
4226,Media & Cinema Studies,3,MACS361
4227,Media & Cinema Studies,3,MACS261
4228,Media & Cinema Studies,3,MACS262
4229,Media & Cinema Studies,3,MACS350
4230,Media & Cinema Studies,3,MACS351
4231,Media & Cinema Studies,3,MACS260
4232,Media & Cinema Studies,3,MACS320
4233,Media & Cinema Studies,3,MACS326
4234,Media & Cinema Studies,3,MACS356
4235,Media & Cinema Studies,3,MACS317
4236,Media & Cinema Studies,3,MACS351
4237,Media & Cinema Studies,3,MACS140
4238,Media & Cinema Studies,3,MACS150
4239,Media & Cinema Studies,3,MACS205
4240,Media & Cinema Studies,3,MACS260
4241,Media & Cinema Studies,3,MACS264
4242,Media & Cinema Studies,3,MACS320
4243,Media & Cinema Studies,3,MACS326
4244,Media & Cinema Studies,3,MACS356
4245,Media & Cinema Studies,3,MACS361
4246,Media & Cinema Studies,3,MACS205
4247,Media & Cinema Studies,3,MACS261
4248,Media & Cinema Studies,3,MACS262
4249,Media & Cinema Studies,3,MACS284
4250,Media & Cinema Studies,3,MACS350
4251,Media & Cinema Studies,3,MACS351
4252,Media & Cinema Studies,3,MACS140
4253,Media & Cinema Studies,3,MACS150
4254,Media & Cinema Studies,3,MACS205
4255,Media & Cinema Studies,3,MACS260
4256,Media & Cinema Studies,3,MACS264
4257,Media & Cinema Studies,3,MACS408
4258,Media & Cinema Studies,3,MACS410
4259,Media & Cinema Studies,3,MACS466
4260,Media & Cinema Studies,3,MACS480
4261,Media & Cinema Studies,3,MACS481
4262,Media & Cinema Studies,3,MACS484
4263,Media & Cinema Studies,3,MACS485
4264,Media & Cinema Studies,3,MACS496
4265,Middle Grades Education,1,EDUC101
4266,Middle Grades Education,3,CI404
4267,Middle Grades Education,3,CI410
4268,Middle Grades Education,3,CI415
4269,Middle Grades Education,3,CI467
4270,Middle Grades Education,3,CI471
4271,Middle Grades Education,3,CI476
4272,Middle Grades Education,4,EDPR250
4273,Middle Grades Education,1,EDPR442
4274,Middle Grades Education,3,EDUC201
4275,Middle Grades Education,3,EDUC202
4276,Middle Grades Education,3,EPSY201
4277,Middle Grades Education,3,EPSY430
4278,Middle Grades Education,3,SPED405
4279,Neural Engineering,1,ENG100
4280,Neural Engineering,3,CHEM102
4281,Neural Engineering,1,CHEM103
4282,Neural Engineering,3,CHEM104
4283,Neural Engineering,1,CHEM105
4284,Neural Engineering,4,CHEM232
4285,Neural Engineering,4,MATH221
4286,Neural Engineering,3,MATH231
4287,Neural Engineering,4,MATH241
4288,Neural Engineering,3,MATH285
4289,Neural Engineering,4,PHYS211
4290,Neural Engineering,4,PHYS212
4291,Neural Engineering,3,BIOE205
4292,Neural Engineering,3,BIOE210
4293,Neural Engineering,3,BIOE310
4294,Neural Engineering,2,NE100
4295,Neural Engineering,3,NE330
4296,Neural Engineering,4,NE402
4297,Neural Engineering,3,NE412
4298,Neural Engineering,3,NE422
4299,Neural Engineering,3,NE430
4300,Neural Engineering,4,NE431
4301,Neural Engineering,3,NE410
4302,Neural Engineering,3,NE420
4303,Neural Engineering,3,CS101
4304,Neural Engineering,4,MCB150
4305,Neural Engineering,3,MCB250
4306,Neural Engineering,3,MCB252
4307,Neural Engineering,4,PSYC100
4308,Neural Engineering,3,BIOE420
4309,Neural Engineering,3,BIOE430
4310,Neural Engineering,3,BIOE434
4311,Neural Engineering,3,BIOE450
4312,Neural Engineering,3,BIOE460
4313,Neural Engineering,3,BIOE476
4314,Neural Engineering,3,BIOE483
4315,Neural Engineering,3,BIOE484
4316,Neural Engineering,3,BIOE485
4317,Neural Engineering,3,BIOE486
4318,Neural Engineering,3,BIOE487
4319,Neural Engineering,3,BIOE488
4320,Neural Engineering,3,BIOE489
4321,Neural Engineering,3,BIOE498
4322,Neural Engineering,3,ECE416
4323,Neural Engineering,3,ECE442
4324,Neural Engineering,3,ECE459
4325,Neural Engineering,3,ECE460
4326,Neural Engineering,3,ECE461
4327,Neural Engineering,3,ECE467
4328,Neural Engineering,3,ECE470
4329,Neural Engineering,3,ECE480
4330,Neural Engineering,3,ME483
4331,Neural Engineering,3,PSYC210
4332,Neural Engineering,3,PSYC404
4333,Neural Engineering,3,PHYS475
4334,Nuclear,1,ENG100
4335,Nuclear,1,NPRE100
4336,Nuclear,3,ECON102
4337,Nuclear,3,CHEM102
4338,Nuclear,1,CHEM103
4339,Nuclear,4,MATH221
4340,Nuclear,3,MATH231
4341,Nuclear,4,MATH241
4342,Nuclear,3,MATH257
4343,Nuclear,3,MATH285
4344,Nuclear,4,PHYS211
4345,Nuclear,4,PHYS212
4346,Nuclear,3,CS101
4347,Nuclear,3,ECE205
4348,Nuclear,3,ME200
4349,Nuclear,4,ME310
4350,Nuclear,2,NPRE200
4351,Nuclear,3,NPRE247
4352,Nuclear,3,NPRE321
4353,Nuclear,3,NPRE330
4354,Nuclear,2,NPRE349
4355,Nuclear,4,NPRE441
4356,Nuclear,4,NPRE445
4357,Nuclear,3,NPRE449
4358,Nuclear,3,NPRE451
4359,Nuclear,4,NPRE455
4360,Nuclear,4,NPRE458
4361,Nuclear,2,TAM210
4362,Nuclear,3,TAM212
4363,Nutrition and Health,2,RHET105
4364,Nutrition and Health,2,CMN101
4365,Nutrition and Health,2,CMN111
4366,Nutrition and Health,2,CMN112
4367,Nutrition and Health,3,MATH220
4368,Nutrition and Health,3,MATH221
4369,Nutrition and Health,3,MATH234
4370,Nutrition and Health,3,ACE262
4371,Nutrition and Health,3,CPSC241
4372,Nutrition and Health,3,ECON202
4373,Nutrition and Health,3,PSYC235
4374,Nutrition and Health,3,STAT100
4375,Nutrition and Health,2,CHEM102
4376,Nutrition and Health,2,CHEM103
4377,Nutrition and Health,2,CHEM104
4378,Nutrition and Health,2,CHEM105
4379,Nutrition and Health,3,MCB100
4380,Nutrition and Health,2,MCB101
4381,Nutrition and Health,2,ACES101
4382,Nutrition and Health,3,CHEM232
4383,Nutrition and Health,2,CHEM233
4384,Nutrition and Health,3,MCB244
4385,Nutrition and Health,3,MCB246
4386,Nutrition and Health,3,MCB450
4387,Nutrition and Health,3,FSHN101
4388,Nutrition and Health,3,FSHN120
4389,Nutrition and Health,3,FSHN329
4390,Nutrition and Health,3,FSHN417
4391,Nutrition and Health,3,FSHN420
4392,Nutrition and Health,3,FSHN422
4393,Nutrition and Health,3,FSHN424
4394,Nutrition and Health,3,FSHN426
4395,Nutrition and Health,3,FSHN427
4403,Operations Management,3,ACCY201
4404,Operations Management,3,ACCY202
4405,Operations Management,3,BUS101
4406,Operations Management,3,BUS201
4407,Operations Management,3,BUS301
4408,Operations Management,3,BUS401
4409,Operations Management,3,BADM210
4410,Operations Management,3,BADM211
4411,Operations Management,3,BADM275
4412,Operations Management,3,BADM300
4413,Operations Management,3,BADM310
4414,Operations Management,3,BADM320
4415,Operations Management,3,BADM449
4416,Operations Management,3,CMN101
4417,Operations Management,3,CS105
4418,Operations Management,3,ECON102
4419,Operations Management,3,ECON103
4420,Operations Management,3,FIN221
4421,Operations Management,3,MATH115
4422,Operations Management,3,MATH220
4423,Operations Management,3,MATH221
4424,Operations Management,3,MATH231
4425,Operations Management,3,MATH234
4426,Operations Management,3,STAT100
4427,Operations Management,3,BADM335
4428,Operations Management,3,BADM350
4429,Operations Management,3,BADM374
4430,Operations Management,3,BADM375
4431,Operations Management,3,BADM377
4432,Operations Management,3,BADM379
4433,Operations Management,3,BADM311
4434,Operations Management,3,BADM312
4435,Operations Management,3,BADM329
4436,Operations Management,3,BADM336
4437,Operations Management,3,BADM352
4438,Operations Management,3,BADM395
4439,Operations Management,3,BADM353
4440,Operations Management,4,BADM445
4441,Operations Management,3,BADM453
4442,Physics,1,ENG100
4443,Physics,3,PHYS110
4444,Physics,4,MATH221
4445,Physics,3,MATH231
4446,Physics,4,MATH241
4447,Physics,3,MATH257
4448,Physics,3,MATH285
4449,Physics,4,PHYS211
4450,Physics,4,PHYS212
4451,Physics,2,PHYS213
4452,Physics,2,PHYS214
4453,Physics,3,CHEM102
4454,Physics,1,CHEM103
4455,Physics,3,CS101
4456,Physics,2,PHYS225
4457,Physics,3,PHYS325
4458,Physics,3,PHYS435
4459,Physics,4,PHYS486
4460,Physics,3,ASTR210
4461,Physics,3,ASTR350
4462,Physics,3,ASTR404
4463,Physics,3,ASTR405
4464,Physics,4,ASTR414
4465,Physics,2,PHYS246
4466,Physics,3,PHYS326
4467,Physics,3,PHYS370
4468,Physics,4,PHYS427
4469,Physics,3,PHYS436
4470,Physics,3,PHYS446
4471,Physics,4,PHYS460
4472,Physics,4,PHYS470
4473,Physics,4,PHYS487
4474,Physics,3,PHYS371
4475,Physics,3,PHYS401
4476,Physics,4,PHYS402
4477,Physics,5,PHYS403
4478,Physics,5,PHYS404
4479,Physics,1,TE100
4480,Physics,1,ENG471
4481,Physics,3,IE420
4482,Physics,3,SE400
4483,Physics,1,TE360
4484,Physics,4,TE333
4485,Physics,3,TE461
4486,Physics,3,TE450
4487,Physics,2,TE466
4488,Physics,2,PHYS246
4489,Physics,3,PHYS326
4490,Physics,3,PHYS370
4491,Physics,4,PHYS427
4492,Physics,3,PHYS436
4493,Physics,3,PHYS446
4494,Physics,4,PHYS460
4495,Physics,4,PHYS470
4496,Physics,4,PHYS487
4497,Physics,3,PHYS371
4498,Physics,3,PHYS401
4499,Physics,4,PHYS402
4500,Physics,5,PHYS403
4501,Physics,5,PHYS404
4502,Physics,3,CS173
4503,Physics,4,CS225
4504,Physics,3,CS357
4505,Physics,3,CS420
4506,Physics,3,CS418
4507,Physics,3,CS450
4508,Physics,2,PHYS246
4509,Physics,3,PHYS446
4510,Physics,3,PHYS326
4511,Physics,3,PHYS370
4512,Physics,4,PHYS427
4513,Physics,3,PHYS436
4514,Physics,4,PHYS460
4515,Physics,4,PHYS470
4516,Physics,4,PHYS487
4517,Physics,3,PHYS371
4518,Physics,3,PHYS401
4519,Physics,4,PHYS402
4520,Physics,5,PHYS403
4521,Physics,5,PHYS404
4522,Physics,3,NPRE402
4523,Physics,4,PHYS470
4524,Physics,3,NPRE321
4525,Physics,3,NPRE421
4526,Physics,3,NPRE429
4527,Physics,3,NPRE435
4528,Physics,4,NPRE441
4529,Physics,4,NPRE445
4530,Physics,3,NPRE451
4531,Physics,4,NPRE455
4532,Physics,2,PHYS246
4533,Physics,3,PHYS326
4534,Physics,3,PHYS370
4535,Physics,4,PHYS427
4536,Physics,3,PHYS436
4537,Physics,3,PHYS446
4538,Physics,4,PHYS460
4539,Physics,4,PHYS487
4540,Physics,3,PHYS371
4541,Physics,3,PHYS401
4542,Physics,4,PHYS402
4543,Physics,5,PHYS403
4544,Physics,5,PHYS404
4545,Physics,3,PHYS326
4546,Physics,4,PHYS427
4547,Physics,3,PHYS436
4548,Physics,4,PHYS487
4549,Physics,3,PHYS371
4550,Physics,3,PHYS401
4551,Physics,4,PHYS402
4552,Physics,5,PHYS403
4553,Physics,5,PHYS404
4554,Plant Biotechnology,2,RHET105
4555,Plant Biotechnology,2,CMN101
4556,Plant Biotechnology,2,CMN111
4557,Plant Biotechnology,2,CMN112
4558,Plant Biotechnology,3,MATH220
4559,Plant Biotechnology,3,CPSC241
4560,Plant Biotechnology,2,CHEM102
4561,Plant Biotechnology,2,CHEM103
4562,Plant Biotechnology,2,CHEM104
4563,Plant Biotechnology,2,CHEM105
4564,Plant Biotechnology,3,ACE100
4565,Plant Biotechnology,3,ACES101
4566,Plant Biotechnology,4,IB103
4567,Plant Biotechnology,4,IB150
4568,Plant Biotechnology,3,MCB450
4569,Plant Biotechnology,2,CPSC102
4570,Plant Biotechnology,4,CPSC112
4571,Plant Biotechnology,4,CPSC382
4572,Plant Biotechnology,3,CPSC393
4573,Plant Biotechnology,3,CPSC395
4574,Plant Biotechnology,1,CPSC498
4575,Plant Biotechnology,3,CPSC261
4576,Plant Biotechnology,3,CPSC265
4577,Plant Biotechnology,4,CPSC352
4578,Plant Biotechnology,3,CPSC452
4579,Plant Biotechnology,4,CPSC266
4580,Plant Biotechnology,3,CPSC270
4581,Secondary Education,1,EDUC101
4582,Secondary Education,2,RHET101
4583,Secondary Education,2,RHET102
4584,Secondary Education,2,CMN111
4585,Secondary Education,2,CMN112
4586,Secondary Education,2,ESL111
4587,Secondary Education,2,ESL112
4588,Secondary Education,3,ESL115
4589,Secondary Education,3,CI401
4590,Secondary Education,3,CI403
4591,Secondary Education,3,CI404
4592,Secondary Education,2,CI473
4593,Secondary Education,2,EDPR442
4594,Secondary Education,3,EDUC201
4595,Secondary Education,3,EDUC202
4596,Secondary Education,3,EPSY201
4597,Secondary Education,3,EPSY485
4598,Secondary Education,3,SPED405
4599,Special Education,1,EDUC101
4600,Special Education,3,SPED117
4601,Special Education,3,PSYC100
4602,Special Education,3,PSYC103
4603,Special Education,3,EDUC201
4604,Special Education,3,EDUC202
4605,Special Education,3,PSYC216
4606,Special Education,3,EPSY201
4607,Special Education,3,HDFS105
4608,Special Education,3,SHS320
4609,Special Education,4,EDPR250
4610,Special Education,6,EDPR420
4611,Special Education,6,EDPR420
4612,Special Education,6,EDPR420
4613,Special Education,4,CI431
4614,Special Education,4,CI475
4615,Special Education,3,SPED317
4616,Special Education,3,SPED424
4617,Special Education,3,SPED426
4618,Special Education,2,SPED431
4619,Special Education,3,SPED438
4620,Special Education,4,SPED440
4621,Special Education,4,SPED441
4622,Special Education,3,SPED444
4623,Special Education,4,SPED446
4624,Special Education,4,SPED447
4625,Special Education,4,SPED448
4626,Special Education,3,SPED461
4627,Special Education,3,SPED470
4628,Special Education,3,SPED471
