Name,Course,Rating,Difficulty,Would-Take-Again,Link
"Notaro, Stephen",CHLH260,4.6,1.9,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=498684
"Notaro, Stephen",CHLH455,4.6,1.9,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=498684
"Notaro, Stephen",CHLH456,4.6,1.9,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=498684
"Notaro, Stephen",CHLH457,4.6,1.9,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=498684
"Notaro, Stephen",CHLH210,4.6,1.9,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=498684
"Notaro, Stephen",CHLH550,4.6,1.9,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=498684
"Farner, Susan",CHLH469,4.7,1.6,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=641969
"Farner, Susan",CHLH250,4.7,1.6,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=641969
"Farner, Susan",CHLH304,4.7,1.6,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=641969
"Farner, Susan",CHLH380,4.7,1.6,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=641969
"Farner, Susan",CHLH456,4.7,1.6,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=641969
"Farner, Susan",GLBL240,4.7,1.6,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=641969
"Farner, Susan",CHLH494,4.7,1.6,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=641969
"Farner, Susan",GLBL199,4.7,1.6,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=641969
"Farner, Susan",CHLH199,4.7,1.6,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=641969
"Vaidya, Nitin",CS425,4.7,2.6,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1613091
"Vaidya, Nitin",ECE526,4.7,2.6,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1613091
"Vaidya, Nitin",CS438,4.7,2.6,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1613091
"Vaidya, Nitin",ECE110,4.7,2.6,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1613091
"Crull, Gary",KIN369,3.0,1.3,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1231281
"Crull, Gary",KIN387,3.0,1.3,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1231281
"Crull, Gary",KIN135,3.0,1.3,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1231281
"Crull, Gary",KIN239,3.0,1.3,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1231281
"Malekafzali, Farhad",PS304,3.8,3.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=616271
"Malekafzali, Farhad",PS300,3.8,3.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=616271
"Malekafzali, Farhad",PS347,3.8,3.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=616271
"Malekafzali, Farhad",PS220,3.8,3.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=616271
"Malekafzali, Farhad",PS499,3.8,3.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=616271
"Malekafzali, Farhad",PS321,3.8,3.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=616271
"Vayntrub, Jacqueline",RLST106,4.4,1.8,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1836933
"Noland, Dianne",HORT107,4.0,2.2,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=683381
"Davenport, Stephen",CW100,4.8,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1667265
"Lumbley, Coral",ENGL122,4.3,2.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2069682
"Lumbley, Coral",ENGL121,4.3,2.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2069682
"Lumbley, Coral",ENGL103,4.3,2.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2069682
"Cheng, Joey",PSYC332,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2354492
"Mason, Nadya",PHYS212,3.3,3.6,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=991624
"Mason, Nadya",PHYS102,3.3,3.6,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=991624
"Mason, Nadya",PHYS436,3.3,3.6,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=991624
"Mason, Nadya",PHYS435,3.3,3.6,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=991624
"Green, Angela",ABE100,2.8,2.5,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1234674
"Green, Angela",TSM372,2.8,2.5,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1234674
"White, Scott",AE321,2.6,4.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=134078
"White, Scott",AE526,2.6,4.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=134078
"Rosu, Grigore",CS427,3.0,3.2,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1461507
"Rosu, Grigore",CS421,3.0,3.2,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1461507
"Rosu, Grigore",CS422,3.0,3.2,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1461507
"Weeks, Kristopher",CMN277,5.0,4.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2259125
"Manselle, Tonya",GCL186,4.9,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1029705
"Manselle, Tonya",SOCW240,4.9,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1029705
"Manselle, Tonya",SOCW451,4.9,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1029705
"Manselle, Tonya",SOCW340,4.9,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1029705
"Witte, Jessica",ENGL104,2.5,3.9,42.8571,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2090983
"Witte, Jessica",ENGL210,2.5,3.9,42.8571,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2090983
"Ritter, Ellen",CHLH243,4.7,1.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1809042
"Bambenek, John",INFO490,4.1,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1810934
"Bambenek, John",CS460,4.1,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1810934
"Gallant, Laura",CMN101,3.0,4.1,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1811247
"Gallant, Laura",CMN199,3.0,4.1,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1811247
"Kuhlman, Thomas",PHYS102,4.7,2.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1850158
"Kuhlman, Thomas",PHYS436,4.7,2.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1850158
"Kuhlman, Thomas",PHYS435,4.7,2.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1850158
"Kuhlman, Thomas",PHYS101,4.7,2.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1850158
"Abdulla, Wafa",LING222,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2291129
"Abdulla, Wafa",ARAB404,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2291129
"Berlocher, Stewart",IB372,2.6,2.8,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=361100
"Berlocher, Stewart",IB302,2.6,2.8,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=361100
"Baker, Phyllis",SOC101,2.5,3.8,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2234844
"Baker, Phyllis",SOC100,2.5,3.8,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2234844
"Magee, Gayle",MUS130,3.6,3.2,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=640475
"Magee, Gayle",MUS414,3.6,3.2,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=640475
"Magee, Gayle",MUS415,3.6,3.2,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=640475
"Reis, Janet",HDFS105,3.8,1.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1126176
"Dalal, Neal",ASTR405,3.0,4.2,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1786308
"Dalal, Neal",ASTR406,3.0,4.2,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1786308
"Dalal, Neal",ASTR100,3.0,4.2,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1786308
"Dalal, Neal",ASTR210,3.0,4.2,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1786308
"Yang, Liang",PHYS212,3.3,3.3,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1766546
"Yang, Liang",PHYS211,3.3,3.3,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1766546
"Balajewicz, Maciej",AE451,1.0,5.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2333210
"Balajewicz, Maciej",AE410,1.0,5.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2333210
"Carter, Alison",ANTH101,3.5,3.4,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2042985
"Carter, Alison",ANTH220,3.5,3.4,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2042985
"Carter, Alison",ANTH105,3.5,3.4,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2042985
"Anderson, James",EPS310,3.5,3.2,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=475290
"Anderson, James",AGED230,3.5,3.2,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=475290
"Anderson, James",EPS590,3.5,3.2,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=475290
"Kozma, Alicia",MACS100,3.3,3.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2225250
"Kozma, Alicia",MACS321,3.3,3.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2225250
"Kozma, Alicia",MACS261,3.3,3.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2225250
"Kozma, Alicia",MACS264,3.3,3.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2225250
"Kozma, Alicia",MACS361,3.3,3.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2225250
"Kozma, Alicia",MACS295,3.3,3.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2225250
"Kozma, Alicia",MACS199,3.3,3.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2225250
"Kozma, Alicia",MACS101,3.3,3.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2225250
"Kindt, John",ECON484,3.1,2.0,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=536569
"Kindt, John",BADM300,3.1,2.0,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=536569
"Gweon, Hyukjun",STAT420,4.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2286211
"Bullock, William",ARTD326,2.0,3.5,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1855838
"Bullock, William",ARTD225,2.0,3.5,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1855838
"Bullock, William",ARTD301,2.0,3.5,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1855838
"Bullock, William",ARTD302,2.0,3.5,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1855838
"Bullock, William",ARTD499,2.0,3.5,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1855838
"Miric, Zia",ENGL250,4.0,1.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2069421
"Miric, Zia",ENGL115,4.0,1.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2069421
"Padmanabhan, Anand",GGIS407,1.0,4.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2329777
"Padmanabhan, Anand",GEOG407,1.0,4.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2329777
"Padmanabhan, Anand",GEOG479,1.0,4.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2329777
"Dean, Sheila",CI407,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2205311
"Dean, Sheila",CI450,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2205311
"Dean, Sheila",CI405,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2205311
"Dean, Sheila",CI410,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2205311
"Dean, Sheila",CI451,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2205311
"Donohoe, Michael",ACCY507,4.7,3.2,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1624688
"Donohoe, Michael",ACCY451,4.7,3.2,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1624688
"Donohoe, Michael",ACCY312,4.7,3.2,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1624688
"Brown, Timothy",ACCY575,4.7,2.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2040062
"Brown, Timothy",ACCY517,4.7,2.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2040062
"Brown, Timothy",ACCY303,4.7,2.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2040062
"Francis, Bettina",IB104,3.1,3.2,25.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=377410
"Francis, Bettina",IB485,3.1,3.2,25.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=377410
"Rudolph, Karen",PSYC216,2.7,2.8,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2187202
"Rudolph, Karen",PSYC324,2.7,2.8,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2187202
"Saville, Julia",ENGL101,4.0,3.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=367685
"Saville, Julia",ENGL300,4.0,3.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=367685
"Ghosh, Alexander",AE202,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2300135
"Miller, Gay",PATH629,1.0,4.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2326280
"Miller, Gay",ANSC499,1.0,4.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2326280
"Yu, Min-Feng",ME404,3.5,2.9,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=908852
"Yu, Min-Feng",ME300,3.5,2.9,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=908852
"Yu, Min-Feng",TAM335,3.5,2.9,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=908852
"Oswald, Ramona",HDFS444,4.5,2.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=786052
"Oswald, Ramona",HDFS340,4.5,2.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=786052
"Lyons, Kate",LING111,3.0,2.3,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2171281
"Camp, Donna",SOCW410,1.0,5.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2292050
"Bernshteyn, Anton",MATH181,2.0,4.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2323774
"Ghamari-Tabrizi, Behrooz",HIST259,3.5,2.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=735567
"Ghamari-Tabrizi, Behrooz",HIST100,3.5,2.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=735567
"Sylvestri, Ross",ACCY201,5.0,1.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2321141
"Irwin, David",PSYC103,3.9,3.0,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=465291
"Irwin, David",PSYC230,3.9,3.0,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=465291
"Rice, Laura",REHB330,1.0,3.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2320149
"Rice, Laura",CHLH110,1.0,3.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2320149
"Rice, Laura",CHLH407,1.0,3.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2320149
"Blake, Nancy",FR387,3.4,2.3,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=609104
"Parthasarathy, Madhusudan",CS521,2.4,4.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1426819
"Parthasarathy, Madhusudan",CS173,2.4,4.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1426819
"Parthasarathy, Madhusudan",CS477,2.4,4.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1426819
"Parthasarathy, Madhusudan",CS421,2.4,4.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1426819
"Parthasarathy, Madhusudan",CS373,2.4,4.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1426819
"Das, Satya",ECON490,4.5,4.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2259246
"Das, Satya",ECON513,4.5,4.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2259246
"Cummings, Laura",SPAN303,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2035904
"Cummings, Laura",SPAN130,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2035904
"Cummings, Laura",SPAN142,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2035904
"Cummings, Laura",SPAN228,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2035904
"Yang, Wendy",IB452,5.0,4.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2000177
"Yang, Wendy",IB100,5.0,4.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2000177
"Kling, Gary",HORT106,4.8,3.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=471601
"Kling, Gary",HORT301,4.8,3.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=471601
"Kling, Gary",HORT302,4.8,3.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=471601
"Shukla, Diwakar",CHBE413,4.8,4.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2265949
"Shukla, Diwakar",CHBE440,4.8,4.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2265949
"Shukla, Diwakar",CHBE523,4.8,4.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2265949
"Shukla, Diwakar",CHBE478,4.8,4.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2265949
"Guo, Siming",ECE330,4.3,1.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2016902
"Kushad, Mosbah",HORT240,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2316893
"Markley, Robert",ENGL428,3.9,2.5,75.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=498534
"Markley, Robert",ENGL300,3.9,2.5,75.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=498534
"Markley, Robert",ENGL455,3.9,2.5,75.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=498534
"Benjamin, Aaron",PSYC248,3.5,4.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=636729
"Elnashai, Amr",CEE572,2.7,2.4,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1270529
"Wengert, Robert",PHIL203,3.9,2.8,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=198293
"Wengert, Robert",PHIL404,3.9,2.8,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=198293
"Wengert, Robert",PHIL102,3.9,2.8,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=198293
"Xu, Samantha",MATH234,2.8,3.9,22.2222,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2001971
"Xu, Samantha",MATH442,2.8,3.9,22.2222,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2001971
"Xu, Samantha",MATH441,2.8,3.9,22.2222,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2001971
"Colbert, Cassandra",EPSY220,3.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2308850
"Vasquez, John",PS394,4.0,3.5,25.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1214621
"Vasquez, John",PS280,4.0,3.5,25.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1214621
"Vasquez, John",PS300,4.0,3.5,25.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1214621
"Guerrier, Stephane",STAT385,3.7,3.7,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1931251
"Guerrier, Stephane",STAT429,3.7,3.7,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1931251
"Guerrier, Stephane",STAT578,3.7,3.7,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1931251
"Guerrier, Stephane",STAT410,3.7,3.7,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1931251
"Guerrier, Stephane",STAT400,3.7,3.7,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1931251
"Elbel, Stefan",ME300,3.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2259960
"Elbel, Stefan",ME402,3.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2259960
"Dar, Roy",BIOE310,3.1,3.4,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2094667
"Dar, Roy",BIOE206,3.1,3.4,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2094667
"Hegger, Ian",PHIL100,4.2,2.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1743604
"Hegger, Ian",PHIL101,4.2,2.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1743604
"Hegger, Ian",PHIL103,4.2,2.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1743604
"Hegger, Ian",PHIL102,4.2,2.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1743604
"Packard, Jerome",EALC130,4.3,2.0,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1892205
"Shih, Chilin",EALC398,4.7,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1380194
"Shih, Chilin",LING401,4.7,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1380194
"Bullock, Cheryl",EPSY474,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=171230
"Brown, David",CI450,2.5,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=21062
"Brown, David",CI541,2.5,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=21062
"Vicente Urrutia, Jone",SPAN204,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2293339
"Vicente Urrutia, Jone",SPAN122,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2293339
"Leake, James",SE402,2.6,3.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=149869
"Leake, James",SE101,2.6,3.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=149869
"Leake, James",GE402,2.6,3.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=149869
"Leake, James",GE101,2.6,3.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=149869
"LeCrone, Jessica",LIS504,5.0,4.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2287475
"Wang, Ying",MATH472,2.4,3.8,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2189190
"Wang, Ying",MATH210,2.4,3.8,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2189190
"Huang, Melissa",CLCV115,5.0,3.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1838444
"Huang, Melissa",CLCV100,5.0,3.3,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1838444
"Johnson, Rebecca",MATH181,1.0,4.7,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2044499
"Johnson, Rebecca",MATH115,1.0,4.7,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2044499
"Johnson, Rebecca",MATH112,1.0,4.7,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2044499
"Johnson, Rebecca",MATH2,1.0,4.7,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2044499
"Davis, Donald",FIN230,2.7,3.8,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1090052
"Davis, Donald",FIN530,2.7,3.8,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1090052
"Davis, Donald",FIN520,2.7,3.8,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1090052
"Davis, Donald",FIN431,2.7,3.8,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1090052
"Davis, Donald",FIN500,2.7,3.8,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1090052
"Davis, Donald",FIN580,2.7,3.8,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1090052
"Davis, Donald",FIN300,2.7,3.8,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1090052
"Davis, Donald",FIN432,2.7,3.8,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1090052
"Davis, Donald",FIN390,2.7,3.8,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1090052
"Davis, Donald",FIN321,2.7,3.8,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1090052
"Baron, Dennis",ENGL402,3.2,3.1,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=362406
"Baron, Dennis",ENGL380,3.2,3.1,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=362406
"Baron, Dennis",ENGL403,3.2,3.1,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=362406
"Elsaleiby, Aber",BADM374,4.2,3.6,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2214989
